ts,temp_dht,pm1,pm25,pm10
2026-03-30 03:10:00,30.0,2.888888888888889,5.111111111111111,5.444444444444445
2026-03-30 03:20:00,30.0,2.1,4.6,5.9
2026-03-30 03:30:00,30.0,3.4444444444444446,7.0,8.333333333333334
2026-03-30 03:40:00,30.0,2.2222222222222223,5.555555555555555,7.333333333333333
2026-03-30 03:50:00,30.0,3.0,5.7,6.6
2026-03-30 04:00:00,30.0,3.0,5.888888888888889,7.555555555555555
2026-03-30 04:10:00,30.0,2.6666666666666665,5.444444444444445,6.555555555555555
2026-03-30 04:20:00,30.0,4.6,7.2,7.7
2026-03-30 04:30:00,30.0,3.3333333333333335,7.222222222222222,8.0
2026-03-30 04:40:00,30.0,3.0,5.888888888888889,7.444444444444445
2026-03-30 04:50:00,30.0,2.5,5.8,7.1
2026-03-30 05:00:00,30.0,3.3333333333333335,5.777777777777778,8.222222222222221
2026-03-30 05:10:00,30.0,3.0,6.555555555555555,7.222222222222222
2026-03-30 05:20:00,30.0,3.5,6.8,8.2
2026-03-30 05:30:00,30.0,2.4444444444444446,5.777777777777778,7.111111111111111
2026-03-30 05:40:00,30.0,3.111111111111111,6.0,7.555555555555555
2026-03-30 05:50:00,30.0,3.2,6.4,7.9
2026-03-30 06:00:00,30.0,2.888888888888889,6.333333333333333,7.444444444444445
2026-03-30 06:10:00,30.0,2.7777777777777777,5.0,7.111111111111111
2026-03-30 06:20:00,30.0,3.1,5.9,7.1
2026-03-30 06:30:00,30.0,3.2222222222222223,6.111111111111111,7.666666666666667
2026-03-30 06:40:00,30.0,2.888888888888889,6.111111111111111,7.111111111111111
2026-03-30 06:50:00,30.0,3.3,6.9,8.7
2026-03-30 07:00:00,30.0,3.0,7.333333333333333,8.88888888888889
2026-03-30 07:10:00,30.11111111111111,3.6666666666666665,7.333333333333333,8.444444444444445
2026-03-30 07:20:00,31.0,3.8,8.3,9.9
2026-03-30 07:30:00,31.0,3.7777777777777777,7.222222222222222,8.777777777777779
2026-03-30 07:40:00,31.0,4.333333333333333,9.222222222222221,11.222222222222221
2026-03-30 07:50:00,31.0,7.5,11.9,13.5
2026-03-30 08:00:00,31.0,7.0,11.555555555555555,12.555555555555555
2026-03-30 08:10:00,31.0,4.777777777777778,9.11111111111111,11.444444444444445
2026-03-30 08:20:00,31.0,4.5,8.0,11.3
2026-03-30 08:30:00,31.0,8.666666666666666,12.88888888888889,15.222222222222221
